21125,17,19,21,27,31,04,09,"1,288,689,190",1,"10,000,000",103,"131,680","285,946,298",2021-11-01
21124,10,17,22,25,35,07,09,"1,239,396,849",3,"10,000,000",83,"172,900","314,165,395",2021-10-30
21123,08,23,26,27,33,08,09,"1,210,823,710",3,"10,000,000",63,"213,247","296,213,304",2021-10-27
21122,14,15,26,27,29,04,05,"1,186,675,748",2,"10,000,000",105,"120,192","294,005,109",2021-10-25
21121,02,15,19,29,30,02,09,"1,146,249,376",3,"10,000,000",115,"127,063","313,275,937",2021-10-23
21120,05,10,21,25,31,05,11,"1,120,909,519",10,"8,314,748",104,"131,354","285,711,031",2021-10-20
21119,01,02,09,16,30,09,10,"1,157,376,912",4,"10,000,000",141,"84,057","290,165,267",2021-10-18
21118,14,17,18,28,34,02,03,"1,146,057,646",4,"10,000,000",98,"148,407","302,397,723",2021-10-16
21117,11,18,21,22,33,05,06,"1,124,390,425",8,"8,355,835",169,"61,934","279,505,700",2021-10-13
21116,04,25,28,29,35,03,11,"1,151,852,870",2,"10,000,000",73,"190,970","279,695,241",2021-10-11
21115,08,13,19,20,29,06,10,"1,111,593,016",2,"10,000,000",114,"112,841","299,770,302",2021-10-09
21114,08,09,13,29,30,01,11,"1,081,182,210",1,"10,000,000",110,"108,970","283,727,610",2021-10-06
21113,17,18,25,27,28,04,08,"1,035,393,331",6,"9,008,492",139,"84,274","283,440,028",2021-09-29
21112,18,21,22,23,35,11,12,"1,058,537,381",1,"10,000,000",61,"283,977","283,298,709",2021-09-27
21111,07,08,15,19,28,08,09,"995,038,783",12,"7,142,456",232,"45,015","305,345,840",2021-09-25
21110,11,14,29,31,32,11,12,"1,046,721,834",6,"9,131,551",75,"189,758","276,544,919",2021-09-22
21109,03,04,07,27,31,06,09,"1,073,585,145",4,"10,000,000",83,"121,850","265,547,489",2021-09-20
21108,05,19,22,26,35,02,06,"1,069,829,501",8,"8,614,284",69,"198,372","303,354,020",2021-09-18
21107,03,05,13,20,25,07,11,"1,105,541,509",9,"7,946,101",70,"199,664","281,751,709",2021-09-15
21106,02,13,14,32,34,02,12,"1,149,093,888",0,0,97,"149,583","276,794,901",2021-09-13
21105,07,10,11,17,18,04,09,"1,087,468,357",4,"10,000,000",117,"89,835","304,015,740",2021-09-11
21104,23,25,26,30,33,03,11,"1,086,226,837",2,"10,000,000",71,"228,429","286,479,253",2021-09-08
21103,04,10,23,30,31,05,11,"1,037,062,397",1,"10,000,000",61,"232,323","282,429,778",2021-09-06
21102,02,08,11,16,23,02,07,"982,320,279",13,"7,523,067",117,"111,145","305,869,819",2021-09-04
21101,13,18,19,27,32,06,11,"1,043,300,674",6,"9,675,934",101,"105,827","281,242,026",2021-09-01
21100,07,11,23,26,28,02,07,"1,059,494,718",3,"10,000,000",96,"110,807","280,471,793",2021-08-30
21099,15,19,27,28,30,03,04,"1,062,893,865",1,"10,000,000",130,"128,865","303,058,009",2021-08-28
21098,02,07,21,27,33,07,09,"1,007,650,453",2,"10,000,000",62,"202,870","276,951,852",2021-08-25
21097,11,26,30,31,33,03,10,"975,519,760",1,"10,000,000",45,"293,323","272,897,259",2021-08-23
21096,07,08,10,20,21,01,05,"927,073,812",10,"8,465,507",204,"69,310","297,348,639",2021-08-21
21095,10,15,19,20,30,11,12,"962,561,876",2,"10,000,000",116,"114,636","279,549,610",2021-08-18
21094,05,06,24,27,33,05,12,"931,384,310",6,"9,900,472",77,"173,225","275,141,551",2021-08-16
21093,20,25,27,28,31,08,11,"948,527,900",2,"10,000,000",66,"239,598","302,609,762",2021-08-14
21092,12,14,27,28,34,03,07,"907,549,564",2,"10,000,000",108,"111,939","281,386,147",2021-08-11
21091,01,04,10,21,29,03,05,"877,764,456",5,"10,000,000",155,"61,811","272,675,404",2021-08-09
21090,06,07,19,26,32,06,12,"880,472,278",2,"10,000,000",236,"46,324","289,448,960",2021-08-07
21089,01,17,24,28,35,10,12,"851,200,235",3,"10,000,000",48,"309,133","269,906,690",2021-08-04
21088,02,14,31,34,35,01,07,"822,562,305",2,"9,148,546",63,"197,930","264,720,425",2021-08-02
21087,10,14,15,25,28,03,10,"797,251,485",6,"9,400,653",177,"68,131","290,446,990",2021-07-31
21086,02,03,07,16,17,06,10,"822,607,828",1,"10,000,000",71,"176,586","272,160,233",2021-07-28
21085,01,12,15,26,35,10,11,"775,634,441",6,"7,421,868",99,"137,086","270,848,072",2021-07-26
21084,02,10,14,30,33,06,09,"763,493,932",6,"6,943,989",130,"92,500","290,591,822",2021-07-24
21083,07,09,11,26,35,01,08,"759,158,453",6,"7,329,020",84,"148,138","272,635,093",2021-07-21
21082,01,14,22,29,33,03,10,"747,230,176",11,"7,463,880",89,"159,258","278,896,069",2021-07-19
21081,05,13,24,29,35,07,08,"807,325,944",2,"10,000,000",70,"185,428","301,662,622",2021-07-17
21080,15,16,20,29,30,06,10,"767,631,448",8,"8,006,507",118,"91,718","276,105,107",2021-07-14
21079,06,14,19,26,33,08,11,"802,121,551",6,"9,906,345",75,"172,047","279,520,279",2021-07-12
21078,02,08,17,19,25,01,05,"821,042,099",3,"9,605,842",91,"165,115","302,960,803",2021-07-10
21077,02,06,09,21,25,06,08,"789,285,714",4,"7,575,647",64,"185,350","279,629,097",2021-07-07
21076,06,13,22,25,26,02,04,"775,457,206",2,"9,596,268",129,"92,526","281,760,059",2021-07-05
21075,06,14,15,17,20,01,05,"752,135,503",2,"10,000,000",51,"294,104","306,666,791",2021-07-03
21074,11,14,18,20,25,03,07,"700,603,889",1,"10,000,000",84,"158,926","289,189,592",2021-06-30
21073,08,12,14,20,24,06,10,"657,298,888",2,"10,000,000",101,"134,102","280,274,335",2021-06-28
21072,02,03,15,22,26,03,11,"627,008,381",3,"9,518,742",123,"117,028","303,912,550",2021-06-26
21071,08,11,16,29,35,01,04,"596,211,840",9,"6,287,890",79,"192,242","285,731,730",2021-06-23
21070,03,20,21,22,24,06,12,"612,658,366",1,"10,000,000",59,"265,807","289,443,325",2021-06-21
21069,01,03,24,32,33,04,06,"554,239,484",4,"8,622,290",81,"183,547","314,771,219",2021-06-19
21068,02,20,21,26,30,02,10,"527,817,203",13,"6,004,435",115,"108,554","291,893,269",2021-06-16
21067,01,04,22,23,34,08,09,"558,289,398",1,"10,000,000",59,"254,020","281,023,856",2021-06-14
21066,24,26,29,34,35,09,11,"506,581,579",12,"5,981,636",317,"38,691","311,082,841",2021-06-12
21065,23,25,30,31,35,07,08,"539,311,034",6,"6,498,494",76,"188,581","297,780,859",2021-06-09
21064,01,17,19,32,34,06,10,"546,378,197",2,"10,000,000",60,"229,075","294,413,689",2021-06-07
21063,05,09,14,29,30,09,11,"500,754,392",9,"6,029,136",260,"39,778","320,996,162",2021-06-05
21062,04,06,23,32,34,05,07,"525,343,538",5,"8,059,793",71,"216,424","302,275,847",2021-06-02
21061,15,19,20,26,32,04,07,"502,877,804",7,"6,484,687",100,"115,599","304,392,970",2021-05-31
21060,09,13,25,31,33,03,07,"509,405,221",8,"5,714,074",105,"62,392","328,214,576",2021-05-29
21059,04,16,27,28,35,02,09,"542,212,081",12,"5,810,333",146,"68,435","310,375,326",2021-05-26
21058,13,15,17,23,34,01,11,"584,612,592",2,"10,000,000",53,"313,479","341,604,964",2021-05-24
21057,05,07,19,20,28,05,07,"527,921,742",39,"5,176,735",306,"25,278","364,226,316",2021-05-22
21056,03,11,16,21,26,09,10,"789,092,340",9,"8,577,701",100,"152,004","339,616,577",2021-05-19
21055,03,06,10,11,24,10,11,"832,841,055",5,"10,000,000",100,"156,924","340,947,213",2021-05-17
21054,03,06,17,20,25,03,09,"830,717,939",5,"10,000,000",112,"150,382","372,706,677",2021-05-15
21053,03,06,15,17,35,07,11,"804,585,433",5,"7,659,176",115,"108,825","352,261,603",2021-05-12
21052,02,11,13,14,30,09,12,"786,688,797",6,"8,348,700",99,"159,923","346,174,575",2021-05-10
21051,01,04,14,16,19,03,04,"758,421,416",9,"6,297,261",198,"67,730","378,483,472",2021-05-08
21050,09,22,32,33,35,05,10,"776,495,378",7,"9,324,231",106,"126,690","332,629,347",2021-05-05
21049,01,10,22,23,25,02,12,"804,858,111",2,"10,000,000",95,"171,835","318,983,261",2021-05-03
21048,04,07,17,21,27,10,12,"743,586,048",11,"7,492,512",215,"65,650","361,695,321",2021-05-01
21047,01,06,09,25,33,04,08,"812,065,710",2,"10,000,000",74,"236,848","361,812,479",2021-04-28
21046,06,08,12,14,18,06,08,"748,366,613",12,"5,909,252",113,"94,691","359,217,248",2021-04-26
21045,01,04,06,11,19,07,09,"786,177,311",3,"9,103,239",105,"157,653","393,747,066",2021-04-24
21044,06,18,31,33,35,10,11,"748,920,583",11,"6,089,993",177,"76,352","363,597,797",2021-04-21
21043,07,12,17,19,34,01,10,"782,390,745",14,"6,968,132",173,"81,926","360,667,332",2021-04-19
21042,09,15,20,23,29,04,05,"871,261,628",4,"10,000,000",156,"105,679","393,684,367",2021-04-17
21041,02,05,09,11,32,04,09,"825,740,751",9,"7,739,792",139,"76,002","359,992,265",2021-04-14
21040,02,03,09,16,19,03,07,"870,795,060",8,"8,547,328",136,"99,892","359,580,080",2021-04-12
21039,04,12,14,21,35,02,11,"909,367,813",7,"10,000,000",94,"200,165","392,788,008",2021-04-10
21038,09,11,20,29,32,01,07,"915,135,532",17,"6,113,204",199,"51,254","279,043,760",2021-04-07
21037,10,21,27,29,33,04,12,"1,031,553,232",8,"8,094,047",69,"188,644","265,069,172",2021-04-05
21036,08,17,25,28,33,07,11,"1,070,761,233",6,"9,886,405",277,"45,263","293,009,078",2021-04-03
21035,05,11,16,30,32,03,04,"1,087,964,692",6,"10,000,000",74,"184,089","282,083,604",2021-03-31
21034,08,10,14,25,34,07,08,"1,088,179,029",0,0,71,"194,355","287,989,728",2021-03-29
21033,01,03,05,30,32,01,05,"1,022,165,135",5,"10,000,000",68,"246,340","315,951,286",2021-03-27
21032,01,11,14,34,35,07,10,"1,024,512,097",3,"10,000,000",98,"159,729","294,833,370",2021-03-24
21031,01,04,19,20,34,03,05,"1,003,234,237",27,"5,391,526",430,"20,000","291,035,602",2021-03-22
21030,18,23,25,26,32,02,07,"1,159,086,523",6,"9,376,324",62,"244,363","310,047,645",2021-03-20
21029,02,06,10,32,33,04,07,"1,184,579,107",3,"10,000,000",256,"44,429","291,997,028",2021-03-17
21028,02,03,05,17,29,04,10,"1,148,168,180",5,"10,000,000",114,"114,974","290,397,846",2021-03-15
21027,09,21,22,26,30,04,12,"1,137,674,692",10,"7,998,232",179,"65,296","300,185,659",2021-03-13
21026,07,11,20,24,27,01,11,"1,173,541,384",2,"10,000,000",70,"166,283","276,425,219",2021-03-10
21025,17,18,23,30,31,10,12,"1,148,953,396",1,"10,000,000",50,"307,329","276,142,896",2021-03-08
21024,11,14,21,24,31,02,10,"1,099,396,872",3,"10,000,000",218,"47,504","290,054,173",2021-03-06
21023,07,09,13,16,32,02,09,"1,090,709,660",2,"10,000,000",70,"187,612","269,669,045",2021-03-03
21022,02,12,22,30,33,02,04,"1,060,440,511",2,"10,000,000",51,"302,580","267,988,268",2021-03-01
21021,16,18,29,33,35,09,12,"1,011,996,707",3,"10,000,000",74,"185,332","292,083,963",2021-02-27
21020,07,21,22,30,33,04,06,"986,653,276",4,"10,000,000",176,"52,410","266,285,933",2021-02-24
21019,01,12,13,28,29,03,04,"989,638,020",1,"10,000,000",134,"76,551","268,699,087",2021-02-22
21018,02,20,23,26,34,05,10,"946,984,258",6,"10,000,000",75,"174,392","289,120,482",2021-02-20
21017,17,21,26,29,32,02,07,"961,686,810",5,"10,000,000",75,"221,277","335,358,205",2021-02-08
21016,08,09,10,19,34,01,02,"937,156,414",6,"10,000,000",82,"186,837","311,054,206",2021-02-06
21015,04,08,17,19,25,01,07,"945,589,061",10,"6,963,705",259,"37,150","272,319,625",2021-02-03
21014,07,13,20,27,29,04,09,"997,073,350",3,"10,000,000",99,"114,748","268,530,082",2021-02-01
21013,21,27,28,30,34,08,11,"975,405,452",4,"10,000,000",59,"281,489","293,461,597",2021-01-30
21012,06,12,20,23,33,01,09,"942,151,519",1,"10,000,000",93,"124,142","267,411,208",2021-01-27
21011,06,09,11,14,21,01,03,"903,373,114",2,"10,000,000",299,"35,220","264,730,145",2021-01-25
21010,01,05,16,22,34,08,11,"886,344,174",4,"10,000,000",98,"153,518","292,800,978",2021-01-23
21009,01,03,20,29,32,05,12,"865,327,653",1,"10,000,000",103,"112,661","270,385,175",2021-01-20
21008,05,19,20,27,33,03,08,"821,084,249",10,"8,342,623",73,"172,279","267,627,406",2021-01-18
21007,05,23,30,34,35,08,10,"854,868,061",3,"10,000,000",160,"81,104","290,613,639",2021-01-16
21006,04,22,25,28,35,04,05,"830,578,066",1,"10,000,000",67,"176,510","273,199,546",2021-01-13
21005,03,07,10,12,35,03,05,"782,127,364",1,"10,000,000",77,"188,779","270,292,542",2021-01-11
21004,05,10,17,23,28,02,08,"742,165,174",14,"6,781,783",252,"40,037","287,870,674",2021-01-09
21003,07,21,28,31,35,04,10,"811,003,040",6,"10,000,000",66,"182,605","271,582,391",2021-01-06
21002,02,16,26,31,34,09,11,"825,914,620",3,"10,000,000",68,"223,170","278,003,685",2021-01-04
21001,02,06,12,19,33,08,09,"801,248,468",2,"10,000,000",103,"149,825","301,287,873",2021-01-02
20134,08,11,13,22,25,04,07,"763,061,055",8,"7,660,983",135,"70,426","279,450,044",2020-12-30
20133,11,24,26,33,35,08,09,"802,371,363",2,"10,000,000",79,"125,950","278,817,951",2020-12-28
20132,03,15,16,17,21,07,10,"772,089,653",7,"8,732,884",100,"139,407","305,220,768",2020-12-26
20131,08,25,27,29,35,02,03,"804,095,087",4,"7,836,812",84,"157,335","276,280,604",2020-12-23
20130,16,17,23,26,32,02,12,"788,606,650",7,"8,580,412",62,"191,821","275,873,752",2020-12-21
20129,10,22,27,33,34,01,11,"816,759,358",2,"10,000,000",62,"265,548","299,215,239",2020-12-19
20128,09,12,13,26,33,04,10,"761,816,707",3,"10,000,000",55,"249,603","274,958,597",2020-12-16
20127,01,04,17,18,26,03,10,"723,320,954",5,"6,788,183",51,"246,627","276,778,645",2020-12-14
20126,01,04,09,22,28,04,12,"721,797,952",4,"8,293,025",96,"151,985","298,548,217",2020-12-12
20125,01,02,03,08,22,01,04,"699,959,034",2,"9,473,073",73,"188,841","275,346,986",2020-12-09
20124,11,15,24,26,35,04,05,"671,260,147",3,"8,940,268",42,"398,755","278,064,291",2020-12-07
20123,01,07,11,15,21,04,11,"641,696,961",5,"7,560,029",163,"69,634","304,863,915",2020-12-05
20122,08,19,29,34,35,06,11,"629,576,539",10,"5,812,539",145,"50,433","281,651,508",2020-12-02
20121,09,17,27,28,35,03,08,"658,127,792",12,"5,888,553",96,"115,346","278,202,603",2020-11-30
20120,05,25,26,30,35,04,10,"694,960,351",6,"7,151,477",92,"157,223","301,311,242",2020-11-28
20119,14,22,24,28,32,07,08,"685,541,779",5,"6,488,585",63,"175,287","274,272,049",2020-11-25
20118,01,09,15,30,33,04,09,"691,143,211",3,"10,000,000",59,"243,507","275,653,893",2020-11-23
20117,07,19,20,23,24,05,10,"657,082,925",6,"6,533,726",125,"82,936","295,676,112",2020-11-21
20116,08,10,12,16,22,03,09,"661,279,588",7,"6,651,639",73,"166,572","281,698,423",2020-11-18
20115,01,09,18,19,23,01,09,"663,087,702",13,"5,858,135",161,"61,470","284,014,718",2020-11-16
20114,10,12,21,24,30,03,07,"699,754,234",6,"7,416,283",82,"181,463","311,221,154",2020-11-14
20113,06,14,18,28,33,02,05,"686,105,119",5,"7,771,898",121,"105,724","281,010,096",2020-11-11
20112,08,11,13,30,32,02,06,"670,912,594",2,"10,000,000",113,"108,341","278,836,720",2020-11-09
20111,05,07,09,20,28,02,07,"633,996,339",4,"7,667,800",110,"102,072","305,503,745",2020-11-07
20110,11,16,20,21,28,05,11,"620,860,563",6,"6,966,119",83,"132,491","282,491,639",2020-11-04
20109,02,20,21,23,32,06,12,"616,088,690",1,"10,000,000",66,"193,802","278,965,485",2020-11-02
20108,02,03,06,07,33,08,09,"565,897,074",13,"5,881,296",80,"164,519","304,680,045",2020-10-31
20107,01,04,13,17,28,03,07,"611,359,963",14,"5,409,214",193,"33,343","282,777,346",2020-10-28
20106,02,03,11,14,27,04,10,"676,948,325",6,"7,175,347",261,"47,698","277,207,977",2020-10-26
20105,03,08,12,13,22,04,12,"669,097,276",4,"8,474,471",91,"143,546","301,070,175",2020-10-24
20104,03,12,23,26,30,04,07,"644,732,639",35,"5,543,834",119,"93,553","276,928,873",2020-10-21
20103,07,12,13,19,23,02,08,"929,277,059",7,"7,056,688",182,"36,228","273,609,545",2020-10-19
20102,07,11,18,20,29,09,12,"965,450,649",2,"10,000,000",170,"67,717","290,224,663",2020-10-17
20101,03,04,05,09,34,07,09,"942,455,528",5,"10,000,000",109,"118,501","270,291,174",2020-10-14
20100,04,05,08,22,33,07,10,"936,240,581",4,"10,000,000",69,"161,287","274,948,701",2020-10-12
20099,02,03,11,15,27,04,12,"913,910,111",7,"9,276,156",177,"73,483","301,168,262",2020-10-10
20098,04,09,15,24,35,04,10,"936,316,144",7,"8,375,237",195,"49,312","264,989,928",2020-10-07
20097,05,25,27,30,34,06,12,"963,061,002",8,"8,142,371",78,"118,681","225,919,953",2020-10-05
20096,07,08,10,25,28,03,11,"988,983,176",3,"10,000,000",68,"208,082","282,876,912",2020-09-30
20095,02,18,25,26,32,02,07,"971,831,930",5,"10,000,000",113,"91,697","265,863,829",2020-09-28
20094,04,06,07,08,16,02,08,"986,269,654",1,"10,000,000",113,"107,925","290,322,382",2020-09-26
20093,06,14,25,27,28,04,11,"939,867,946",1,"10,000,000",72,"200,445","279,991,779",2020-09-23
20092,08,11,17,31,35,07,11,"893,054,933",3,"10,000,000",62,"204,135","269,838,213",2020-09-21
20091,12,16,20,23,31,05,12,"863,707,288",2,"10,000,000",82,"178,853","293,820,005",2020-09-19
20090,05,06,27,28,29,11,12,"820,939,645",18,"6,420,892",225,"48,126","280,443,686",2020-09-16
20089,13,16,20,22,27,01,02,"910,070,807",2,"10,000,000",44,"336,720","274,438,340",2020-09-14
20088,02,07,23,26,35,01,12,"868,351,367",3,"10,000,000",105,"136,300","297,982,352",2020-09-12
20087,01,04,20,23,29,04,08,"840,146,319",2,"10,000,000",55,"272,660","285,933,804",2020-09-09
20086,08,11,15,20,28,04,10,"801,056,870",6,"10,000,000",95,"133,505","273,366,854",2020-09-07
20085,03,04,11,15,28,02,03,"817,700,326",19,"5,878,445",392,"20,000","295,847,488",2020-09-05
20084,02,10,20,24,31,06,12,"917,779,486",6,"10,000,000",70,"196,210","281,668,774",2020-09-02
20083,01,02,17,32,34,04,09,"923,726,887",5,"10,000,000",56,"298,130","271,235,594",2020-08-31
20082,02,11,12,21,34,04,08,"913,232,816",7,"8,556,891",185,"63,356","291,838,192",2020-08-29
20081,01,13,15,32,35,08,10,"941,509,338",2,"10,000,000",44,"319,505","266,594,465",2020-08-26
20080,03,06,22,24,25,09,10,"898,072,958",8,"7,392,120",129,"80,860","263,844,694",2020-08-24
20079,04,16,24,29,35,02,12,"941,997,906",5,"10,000,000",78,"187,470","292,614,622",2020-08-22
20078,14,18,20,28,34,10,11,"932,733,358",2,"10,000,000",63,"235,153","269,949,871",2020-08-19
20077,17,23,28,29,32,01,03,"890,203,888",0,0,65,"213,251","270,568,843",2020-08-17
20076,01,08,18,28,30,10,12,"827,752,078",7,"9,172,500",184,"61,724","294,292,139",2020-08-15
20075,02,09,10,21,35,01,07,"848,526,595",4,"10,000,000",59,"217,584","271,697,395",2020-08-12
20074,03,09,10,12,21,04,11,"829,434,509",8,"8,240,826",166,"66,605","270,785,594",2020-08-10
20073,04,10,12,23,27,08,09,"857,463,718",7,"9,742,502",129,"91,542","298,601,828",2020-08-08
20072,11,15,18,20,27,05,06,"875,748,466",22,"5,677,396",212,"28,888","270,501,710",2020-08-05
20071,01,12,16,28,33,03,12,"992,189,046",7,"8,759,262",75,"171,808","269,034,062",2020-08-03
20070,01,22,30,31,32,04,12,"1,021,716,141",2,"10,000,000",47,"319,597","294,678,230",2020-08-01
20069,05,07,26,30,31,07,10,"984,516,774",3,"10,000,000",73,"160,051","276,270,699",2020-07-29
20068,15,20,23,26,33,02,08,"963,387,967",5,"10,000,000",110,"110,818","275,720,877",2020-07-27
20067,01,08,14,16,28,04,10,"969,682,196",1,"10,000,000",54,"285,608","298,070,364",2020-07-25
20066,06,14,21,34,35,03,10,"918,419,473",4,"10,000,000",56,"230,559","275,984,921",2020-07-22
20065,13,15,26,32,33,05,07,"905,602,072",2,"10,000,000",84,"156,336","275,339,410",2020-07-20
20064,05,10,23,34,35,01,11,"864,409,231",3,"10,000,000",75,"195,825","306,180,017",2020-07-18
20063,11,18,20,21,33,06,07,"828,120,324",3,"10,000,000",48,"284,622","285,313,485",2020-07-15
20062,01,05,14,23,31,02,07,"811,151,382",5,"10,000,000",66,"144,275","281,547,455",2020-07-13
20061,07,08,12,21,26,01,06,"823,114,481",5,"10,000,000",133,"106,145","311,505,452",2020-07-11
20060,12,14,25,34,35,03,12,"840,309,834",7,"10,000,000",109,"112,902","293,094,526",2020-07-08
20059,01,15,22,28,32,03,11,"845,222,708",2,"10,000,000",72,"191,667","288,214,989",2020-07-06
20058,01,15,19,26,27,05,10,"801,073,309",5,"9,421,778",137,"80,612","311,403,757",2020-07-04
20057,17,20,21,22,31,02,08,"819,749,459",2,"10,000,000",93,"120,838","290,961,693",2020-07-01
20056,03,11,25,29,34,03,06,"788,369,268",2,"10,000,000",77,"185,738","293,376,714",2020-06-29
20055,03,04,12,18,34,10,12,"733,955,513",0,0,69,"245,252","323,557,054",2020-06-27
20054,11,14,15,19,20,03,07,"652,393,350",8,"6,499,570",109,"119,965","316,196,813",2020-06-24
20053,02,15,18,21,27,03,06,"660,208,306",2,"10,000,000",72,"226,197","321,021,775",2020-06-22
20052,09,11,26,28,35,06,07,"617,935,817",1,"10,000,000",109,"139,182","346,849,702",2020-06-20
20051,02,07,09,19,33,01,07,"546,514,270",3,"9,837,277",135,"83,927","316,737,986",2020-06-17
20050,03,14,16,22,34,02,06,"519,429,958",3,"10,000,000",47,"338,385","319,364,735",2020-06-15
20049,03,11,15,22,30,08,10,"466,168,612",7,"6,767,678",175,"79,868","346,562,943",2020-06-13
20048,03,09,10,15,16,07,09,"464,779,671",6,"6,920,039",92,"145,440","326,341,634",2020-06-10
20047,04,18,27,28,30,03,10,"459,553,012",5,"7,088,857",83,"168,127","329,244,489",2020-06-08
20046,15,24,27,30,34,04,12,"450,033,830",2,"10,000,000",93,"167,603","356,817,551",2020-06-06
20045,02,09,16,23,27,03,08,"397,099,392",56,"5,129,137",351,"22,068","331,645,185",2020-06-03
20044,01,03,22,28,30,02,05,"793,042,322",4,"7,648,434",79,"159,905","326,278,357",2020-06-01
20043,12,13,17,31,32,01,06,"775,887,380",2,"10,000,000",64,"247,923","361,785,294",2020-05-30
20042,03,04,05,11,22,05,06,"712,471,085",73,"5,024,350",1424,"20,000","329,246,559",2020-05-27
20041,07,13,20,29,34,04,07,"1,240,028,370",10,"8,174,807",85,"164,840","323,641,936",2020-05-25
20040,02,17,20,28,29,01,07,"1,290,293,247",3,"10,000,000",99,"155,828","350,219,331",2020-05-23
20039,01,05,15,22,31,02,09,"1,252,426,577",2,"10,000,000",82,"200,203","327,734,435",2020-05-20
20038,04,15,20,22,24,01,09,"1,189,804,474",1,"10,000,000",68,"235,783","321,713,613",2020-05-18
20037,01,04,10,11,14,02,05,"1,119,552,352",11,"8,423,230",163,"97,469","347,550,329",2020-05-16
20036,01,05,11,12,26,02,07,"1,165,797,220",6,"10,000,000",99,"152,093","329,608,250",2020-05-13
20035,10,11,22,26,28,02,04,"1,181,117,013",2,"10,000,000",80,"190,608","322,907,375",2020-05-11
20034,11,13,20,27,31,02,04,"1,119,481,106",8,"9,891,637",65,"286,379","363,231,403",2020-05-09
20033,07,19,20,31,34,05,08,"1,148,417,852",6,"10,000,000",96,"143,208","344,128,096",2020-05-06
20032,02,03,09,16,32,03,04,"1,167,303,638",19,"5,845,668",169,"37,815","315,030,186",2020-05-04
20031,01,02,05,15,21,04,05,"1,285,895,989",7,"9,916,051",102,"134,204","348,801,433",2020-05-02
20030,01,08,17,27,30,05,06,"1,308,815,503",6,"9,047,466",154,"71,986","336,512,111",2020-04-29
20029,11,14,17,22,30,07,09,"1,333,962,954",4,"10,000,000",100,"122,739","274,347,215",2020-04-27
20028,04,05,28,34,35,01,08,"1,319,654,038",13,"6,757,551",201,"60,732","297,809,663",2020-04-25
20027,04,07,20,25,32,03,09,"1,403,985,232",6,"9,243,858",76,"168,946","267,026,928",2020-04-22
20026,03,15,26,32,34,08,12,"1,423,923,368",7,"9,777,969",97,"148,263","267,647,668",2020-04-20
20025,02,14,21,22,26,05,07,"1,442,053,199",5,"10,000,000",81,"158,628","290,980,102",2020-04-18
20024,03,05,06,24,30,03,07,"1,437,049,655",4,"9,810,302",143,"56,756","274,944,706",2020-04-15
20023,04,11,23,26,30,01,06,"1,448,119,562",5,"10,000,000",76,"144,157","266,526,290",2020-04-13
20022,04,14,20,28,35,02,03,"1,459,915,832",1,"10,000,000",85,"132,699","279,808,308",2020-04-11
20021,10,12,24,31,33,04,09,"1,418,256,965",9,"8,087,069",129,"94,599","255,667,147",2020-04-08
20020,08,10,12,26,32,05,09,"1,452,932,120",3,"10,000,000",76,"130,721","229,103,689",2020-04-06
20019,01,12,22,23,33,01,12,"1,445,697,714",4,"10,000,000",65,"206,046","251,571,436",2020-04-04
20018,09,14,16,24,26,04,12,"1,443,693,869",0,0,69,"160,807","230,454,828",2020-04-01
20017,01,06,07,09,10,02,11,"1,394,320,154",6,"8,730,653",150,"56,374","220,830,654",2020-03-30
20016,04,08,19,31,35,01,02,"1,414,113,824",3,"10,000,000",61,"217,312","235,862,341",2020-03-28
20015,01,07,23,24,26,03,07,"1,389,102,104",2,"10,000,000",42,"280,807","213,742,602",2020-03-25
20014,03,07,09,17,21,03,06,"1,368,119,121",4,"8,706,884",149,"44,032","203,414,775",2020-03-23
20013,01,04,05,11,35,03,09,"1,382,155,015",9,"7,976,833",45,"278,794","210,216,729",2020-03-21
20012,01,06,18,32,34,01,03,"1,417,484,531",2,"10,000,000",35,"268,738","180,512,101",2020-03-18
20011,02,13,19,22,23,02,07,"1,392,702,843",5,"9,096,183",58,"158,385","169,402,246",2020-03-16
20010,01,08,13,24,32,02,09,"1,408,398,439",6,"8,599,471",70,"114,765","193,022,506",2020-03-14
20009,19,29,31,34,35,06,10,"1,426,304,213",6,"10,000,000",102,"152,272","306,054,010",2020-01-20
20008,14,17,19,24,32,01,06,"1,436,007,521",4,"10,000,000",57,"344,283","312,604,530",2020-01-18
20007,02,10,19,24,30,05,08,"1,413,642,399",12,"7,162,433",131,"96,229","275,894,030",2020-01-15
20006,09,22,25,31,32,08,12,"1,474,266,994",1,"10,000,000",106,"118,123","274,628,114",2020-01-13
20005,06,10,33,34,35,01,03,"1,430,492,846",7,"10,000,000",198,"70,540","306,743,622",2020-01-11
20004,17,20,21,29,30,05,09,"1,439,766,324",4,"10,000,000",129,"80,526","279,672,368",2020-01-08
20003,23,25,26,30,34,03,07,"1,441,800,542",0,0,52,"333,491","284,089,915",2020-01-06
20002,03,07,18,25,30,02,07,"1,369,911,816",6,"9,908,421",152,"89,594","314,707,905",2020-01-04
20001,17,25,26,32,34,04,07,"1,387,021,575",2,"10,000,000",95,"145,642","290,178,486",2020-01-01
19150,07,11,12,16,33,05,07,"1,347,226,024",19,"6,819,667",115,"114,036","296,427,458",2019-12-30
19149,01,02,07,33,35,06,10,"1,422,864,762",0,0,85,"177,509","317,712,338",2019-12-28
